Character,Playstyle,Version
Nahida,national,3.7
Nahida,,3.7
Nahida,hyperburgeon,3.7
Nahida,burgeon,3.7
Nahida,national,3.7
Nahida,national,3.7
Nahida,hyperburgeon,3.7
Nahida,national,3.7
Nahida,national,3.7
Nahida,hyperbloom,3.7
Nahida,national,3.7
Nahida,national,3.7
Nahida,hyperbloom,3.7
Nahida,national,3.7
Nahida,national,3.7
Nahida,burgeon,3.7
Nahida,bloom,3.7
Nahida,hyperbloom,3.7
Nahida,hyperbloom,3.7
Nahida,,3.7
Nahida,hyperbloom,3.7
Nahida,national,3.7
Nahida,national,3.7
Nahida,spread,3.7
Nahida,hyperburgeon,3.7
Nahida,national,3.7
Nahida,national,3.7
Nahida,national,3.7
Nahida,national,3.7
Nahida,national,3.7
Nahida,national,3.7
Nahida,,3.7
Nahida,burgeon,3.7
Nahida,burgeon,3.7
Nahida,hyperbloom,3.7
Nahida,,3.7
Nahida,national,3.7
Nahida,hyperburgeon,3.7
Nahida,national,3.7
Nahida,national,3.7
Nahida,burgeon,3.7
Nahida,,3.7
Nahida,national,3.7
Nahida,hyperbloom,3.7
Nahida,national,3.7
Nahida,national,3.7
Nahida,national,3.7
Nahida,,3.7
Nahida,hyperburgeon,3.7
Nahida,hyperbloom,3.7
Nahida,burgeon national,3.7
Nahida,,3.7
Nahida,national,3.7
Nahida,national,3.7
Nahida,national,3.7
Nahida,national,3.7
Nahida,quickbloom,3.7
Nahida,,3.7
Nahida,national,3.7
Nahida,bloom,3.7
Nahida,national,3.7
Nahida,national,3.7
Nahida,national,3.7
Nahida,hyperbloom,3.7
Nahida,bloom,3.7
Nahida,sunfire,3.7
Nahida,,3.7
Nahida,national,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,,3.7
Nilou,bloom,3.7
Nilou,,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,nuke,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,afk,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,,3.7
Nilou,bloom,3.7
Nilou,,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,,3.7
Nilou,,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,,3.7
Nilou,bloom,3.7
Nilou,vaporize,3.7
Nilou,bloom,3.7
Nilou,bloom,3.7
Nilou,,3.7
Nilou,,3.7
Nilou,bloom,3.7
Nilou,,3.7
Ningguang,mono geo,3.7
Ningguang,double pyro,3.7
Ningguang,dps,3.7
Ningguang,double pyro,3.7
Ningguang,mono geo,3.7
Ningguang,shock rock,3.7
Ningguang,hyperbloom,3.7
Ningguang,double pyro,3.7
Ningguang,double geo,3.7
Ningguang,dps,3.7
Ningguang,double geo,3.7
Ningguang,,3.7
Ningguang,,3.7
Ningguang,double pyro,3.7
Ningguang,,3.7
Ningguang,,3.7
Ningguang,,3.7
Ningguang,,3.7
Ningguang,hypercarry,3.7
Ningguang,double geo,3.7
Ningguang,,3.7
Ningguang,,3.7
Ningguang,,3.7
Ningguang,hypercarry,3.7
Ningguang,hypercarry,3.7
Ningguang,,3.7
Noelle,mono geo,3.7
Noelle,burgeon,3.7
Noelle,double geo,3.7
Noelle,dps,3.7
Noelle,hyperbloom,3.7
Noelle,mono geo,3.7
Noelle,,3.7
Noelle,burgeon,3.7
Noelle,,3.7
Noelle,burgeon,3.7
Noelle,catalyze,3.7
Noelle,mono geo,3.7
Noelle,aggravate,3.7
Noelle,shock rock,3.7
Noelle,mono geo,3.7
Noelle,,3.7
Noelle,mono geo,3.7
Noelle,double geo,3.7
Noelle,,3.7
Noelle,,3.7
Noelle,mono geo,3.7
Noelle,electrocharged,3.7
Noelle,hyperbloom,3.7
Noelle,hyperbloom,3.7
Noelle,,3.7
Noelle,burgeon,3.7
Noelle,dps,3.7
Noelle,national,3.7
Noelle,,3.7
Noelle,,3.7
Noelle,,3.7
Noelle,electro,3.7
Noelle,mono geo,3.7
Noelle,,3.7
Noelle,,3.7
Noelle,mono geo,3.7
Noelle,burning,3.7
Raiden Shogun,national,3.7
Raiden Shogun,,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,national,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,national,3.7
Raiden Shogun,national,3.7
Raiden Shogun,national,3.7
Raiden Shogun,national,3.7
Raiden Shogun,national,3.7
Raiden Shogun,national,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,,3.7
Raiden Shogun,soup,3.7
Raiden Shogun,eula-raiden team,3.7
Raiden Shogun,,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,mono electro,3.7
Raiden Shogun,national,3.7
Raiden Shogun,hyperbloom,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,eula-raiden team,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,national,3.7
Raiden Shogun,eula-raiden team,3.7
Raiden Shogun,hyperbloom,3.7
Raiden Shogun,burnload,3.7
Raiden Shogun,national,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,national,3.7
Raiden Shogun,national,3.7
Raiden Shogun,raikou,3.7
Raiden Shogun,quickbloom,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,,3.7
Raiden Shogun,mono electro,3.7
Raiden Shogun,national,3.7
Raiden Shogun,eula-raiden team,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,soup,3.7
Raiden Shogun,national,3.7
Raiden Shogun,quickbloom,3.7
Raiden Shogun,electrocharged,3.7
Raiden Shogun,,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,sunfire,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,hyperbloom,3.7
Raiden Shogun,hyperbloom,3.7
Raiden Shogun,electrocharged,3.7
Raiden Shogun,national,3.7
Raiden Shogun,mono electro,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,national,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,hyperbloom,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,hyperburgeon,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,,3.7
Raiden Shogun,national,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,electrocharged,3.7
Raiden Shogun,national,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,,3.7
Raiden Shogun,national,3.7
Raiden Shogun,national,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,electrocharged,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,national,3.7
Raiden Shogun,national,3.7
Raiden Shogun,electrocharged,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,national,3.7
Raiden Shogun,,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,hyperbloom,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,eula-raiden team,3.7
Raiden Shogun,national,3.7
Raiden Shogun,national,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,mono electro,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,sunfire overvape,3.7
Raiden Shogun,,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,mono electro,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,eula-raiden team,3.7
Raiden Shogun,raikou,3.7
Raiden Shogun,electrocharged,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,hyperbloom,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,raikou,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,mono electro,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,eula-raiden team,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,overload,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,eula-raiden team,3.7
Raiden Shogun,national,3.7
Raiden Shogun,hyperbloom,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,raikou,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,eula-raiden team,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,raikou,3.7
Raiden Shogun,,3.7
Raiden Shogun,hyperbloom,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,quicken,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,national,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,hyperbloom,3.7
Raiden Shogun,national,3.7
Raiden Shogun,,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,national,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,hyperbloom,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,,3.7
Raiden Shogun,raikou,3.7
Raiden Shogun,mono electro,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,national,3.7
Raiden Shogun,mono electro,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,hyperbloom,3.7
Raiden Shogun,hyperbloom,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,raikou,3.7
Raiden Shogun,national,3.7
Raiden Shogun,,3.7
Raiden Shogun,national,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,national,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,,3.7
Raiden Shogun,national,3.7
Raiden Shogun,,3.7
Raiden Shogun,electrocharged,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,raikou,3.7
Raiden Shogun,,3.7
Raiden Shogun,,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,sunfire,3.7
Raiden Shogun,national,3.7
Raiden Shogun,raikou,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,electrocharged,3.7
Raiden Shogun,national,3.7
Raiden Shogun,,3.7
Raiden Shogun,hyperbloom,3.7
Raiden Shogun,raikou,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,eula-raiden team,3.7
Raiden Shogun,national,3.7
Raiden Shogun,,3.7
Raiden Shogun,national,3.7
Raiden Shogun,em,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,overload,3.7
Raiden Shogun,hyperbloom,3.7
Raiden Shogun,,3.7
Raiden Shogun,national,3.7
Raiden Shogun,hyperbloom,3.7
Raiden Shogun,national,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,national,3.7
Raiden Shogun,raikou,3.7
Raiden Shogun,electrocharged,3.7
Raiden Shogun,overload,3.7
Raiden Shogun,electrocharged,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,,3.7
Raiden Shogun,raikou,3.7
Raiden Shogun,raikou,3.7
Raiden Shogun,soup,3.7
Raiden Shogun,raikou,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,electrocharged,3.7
Raiden Shogun,quicken,3.7
Raiden Shogun,,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,,3.7
Raiden Shogun,national,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,quickbloom,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,hyperbloom,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,national,3.7
Raiden Shogun,,3.7
Raiden Shogun,national,3.7
Raiden Shogun,,3.7
Raiden Shogun,chaos,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,soup,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,electrocharged,3.7
Raiden Shogun,eula-raiden team,3.7
Raiden Shogun,national,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,national,3.7
Raiden Shogun,quicken,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,,3.7
Raiden Shogun,national,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,,3.7
Raiden Shogun,hyperbloom,3.7
Raiden Shogun,,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,overvape,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,raikou,3.7
Raiden Shogun,,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,hyperbloom,3.7
Raiden Shogun,,3.7
Raiden Shogun,raikou,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,hyperbloom,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,,3.7
Raiden Shogun,quicken,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,hyperbloom,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,quickbloom,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,electrocharged,3.7
Raiden Shogun,national,3.7
Raiden Shogun,,3.7
Raiden Shogun,,3.7
Raiden Shogun,hyperbloom,3.7
Raiden Shogun,national,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,,3.7
Raiden Shogun,national,3.7
Raiden Shogun,electrocharged,3.7
Raiden Shogun,,3.7
Raiden Shogun,,3.7
Raiden Shogun,electrocharged,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,national,3.7
Raiden Shogun,hypercarry,3.7
Raiden Shogun,,3.7
Raiden Shogun,eula-raiden team,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,national,3.7
Raiden Shogun,electrocharged,3.7
Raiden Shogun,,3.7
Raiden Shogun,,3.7
Raiden Shogun,national,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,,3.7
Raiden Shogun,hyperbloom,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,national,3.7
Raiden Shogun,,3.7
Raiden Shogun,eula-raiden team,3.7
Raiden Shogun,hyperbloom,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,electrocharged,3.7
Raiden Shogun,,3.7
Raiden Shogun,,3.7
Raiden Shogun,aggravate,3.7
Raiden Shogun,aggravate,3.7
Razor,thundering furry,3.7
Razor,physical,3.7
Razor,,3.7
Razor,hyperburgeon,3.7
Razor,thundering furry,3.7
Razor,hyperburgeon,3.7
Razor,hyperbloom,3.7
Razor,thundering furry,3.7
Razor,thundering furry,3.7
Razor,,3.7
Razor,double geo,3.7
Razor,hyperburgeon,3.7
Razor,hyperbloom,3.7
Razor,catalyze,3.7
Razor,hyperbloom,3.7
Razor,,3.7
Razor,aggravate,3.7
Razor,thundering furry,3.7
Razor,thundering furry,3.7
Razor,thundering furry,3.7
Razor,,3.7
Razor,,3.7
Razor,burgeon,3.7
Razor,quickbloom,3.7
Razor,thundering furry,3.7
Razor,hyperburgeon,3.7
Razor,hyperburgeon,3.7
Razor,hyperburgeon,3.7
Razor,physical,3.7
Razor,hyperbloom,3.7
Razor,hyperburgeon,3.7
Razor,thundering furry,3.7
Razor,hyperbloom,3.7
Razor,hyperburgeon,3.7
Razor,quickbloom,3.7
Razor,thundering furry,3.7
Razor,hyperburgeon,3.7
Razor,,3.7
Razor,,3.7
Razor,,3.7
Razor,thundering furry,3.7
Razor,burgeon,3.7
Razor,thundering furry,3.7
Razor,,3.7
Razor,hyperbloom,3.7
Razor,hyperburgeon,3.7
Razor,,3.7
Razor,hyperburgeon,3.7
Rosaria,melt,3.7
Rosaria,national,3.7
Rosaria,melt,3.7
Rosaria,melt,3.7
Rosaria,freeze,3.7
Rosaria,national,3.7
Rosaria,,3.7
Rosaria,national,3.7
Rosaria,melt,3.7
Rosaria,national,3.7
Rosaria,,3.7
Rosaria,national,3.7
Rosaria,melt,3.7
Rosaria,melt,3.7
Rosaria,,3.7
Rosaria,melt,3.7
Rosaria,freeze,3.7
Rosaria,melt,3.7
Rosaria,melt,3.7
Rosaria,national,3.7
Rosaria,national,3.7
Rosaria,melt,3.7
Rosaria,national,3.7
Rosaria,melt,3.7
Rosaria,national,3.7
Rosaria,national,3.7
Rosaria,melt,3.7
Rosaria,melt,3.7
Rosaria,national,3.7
Rosaria,,3.7
Rosaria,freeze,3.7
Rosaria,melt,3.7
Rosaria,melt,3.7
Rosaria,national,3.7
Rosaria,national,3.7
Rosaria,melt,3.7
Rosaria,national,3.7
Rosaria,national,3.7
Rosaria,melt,3.7
Rosaria,melt,3.7
Rosaria,national,3.7
Rosaria,freeze,3.7
Rosaria,melt,3.7
Rosaria,melt,3.7
Rosaria,melt,3.7
Rosaria,melt,3.7
Rosaria,melt,3.7
Rosaria,melt,3.7
Rosaria,melt,3.7
Rosaria,sunfire,3.7
Rosaria,melt,3.7
Rosaria,melt,3.7
Rosaria,melt vaporize,3.7
Rosaria,melt,3.7
Rosaria,freeze,3.7
Rosaria,melt,3.7
Rosaria,melt,3.7
Rosaria,national,3.7
Rosaria,national,3.7
Rosaria,national,3.7
Rosaria,national,3.7
Rosaria,melt vaporize,3.7
Rosaria,freeze,3.7
Rosaria,melt vaporize,3.7
Rosaria,mono cryo,3.7
Rosaria,melt,3.7
Rosaria,national,3.7
Rosaria,melt,3.7
Rosaria,melt vaporize,3.7
Rosaria,national,3.7
Rosaria,melt vaporize,3.7
Shenhe,melt,3.7
Shenhe,morgana,3.7
Shenhe,,3.7
Shenhe,freeze,3.7
Shenhe,freeze,3.7
Shenhe,freeze,3.7
Shenhe,freeze,3.7
Shenhe,melt,3.7
Shenhe,mono cryo,3.7
Shenhe,,3.7
Shenhe,,3.7
Shenhe,melt,3.7
Shenhe,mono cryo,3.7
Shenhe,freeze,3.7
Shenhe,freeze,3.7
Shenhe,freeze,3.7
Shenhe,mono cryo,3.7
Shenhe,freeze,3.7
Shenhe,freeze,3.7
Shenhe,freeze,3.7
Shenhe,freeze,3.7
Shenhe,geo,3.7
Shenhe,mono cryo,3.7
Shenhe,,3.7
Shenhe,freeze,3.7
Shenhe,,3.7
Shenhe,freeze,3.7
Shenhe,mono cryo,3.7
Shenhe,freeze,3.7
Shenhe,freeze,3.7
Shenhe,freeze,3.7
Shenhe,freeze,3.7
Shenhe,freeze,3.7
Shenhe,geo,3.7
Shenhe,,3.7
Shenhe,freeze,3.7
Shenhe,,3.7
Shenhe,eula-raiden team,3.7
Sucrose,national,3.7
Sucrose,national,3.7
Sucrose,national,3.7
Sucrose,aggravate,3.7
Sucrose,aggravate,3.7
Sucrose,aggravate,3.7
Sucrose,fireworks,3.7
Sucrose,electrocharged,3.7
Sucrose,electrocharged,3.7
Sucrose,aggravate,3.7
Sucrose,electrocharged,3.7
Sucrose,,3.7
Sucrose,national,3.7
Sucrose,aggravate,3.7
Sucrose,national,3.7
Sucrose,national,3.7
Sucrose,aggravate,3.7
Sucrose,electrocharged,3.7
Sucrose,electrocharged,3.7
Sucrose,national,3.7
Sucrose,aggravate,3.7
Sucrose,electrocharged,3.7
Sucrose,electrocharged,3.7
Sucrose,aggravate,3.7
Sucrose,aggravate,3.7
Sucrose,hyperbloom,3.7
Sucrose,aggravate,3.7
Sucrose,national,3.7
Sucrose,electrocharged,3.7
Sucrose,electrocharged,3.7
Sucrose,,3.7
Sucrose,aggravate,3.7
Sucrose,salad,3.7
Sucrose,electrocharged,3.7
Sucrose,hyperbloom,3.7
Sucrose,electrocharged,3.7
Sucrose,hyperbloom,3.7
Sucrose,hyperbloom,3.7
Sucrose,national,3.7
Sucrose,national,3.7
Sucrose,national,3.7
Sucrose,national,3.7
Qiqi,,3.7
Qiqi,ambulance,3.7
Qiqi,hyperfridge,3.7
Qiqi,,3.7
Qiqi,burgeon,3.7
Qiqi,,3.7
Qiqi,,3.7
Qiqi,burgeon,3.7
Qiqi,,3.7
Qiqi,hyperbloom,3.7
Qiqi,hyperbloom,3.7
Qiqi,,3.7
Qiqi,,3.7
Kujou Sara,,3.7
Kujou Sara,,3.7
Kujou Sara,,3.7
Kujou Sara,,3.7
Thoma,burgeon,3.7
Thoma,hyperburgeon,3.7
Thoma,burgeon,3.7
Thoma,burgeon,3.7
Thoma,vaporize,3.7
Thoma,burgeon,3.7
Thoma,burgeon,3.7
Thoma,burgeon,3.7
Thoma,burgeon,3.7
Thoma,burgeon,3.7
Thoma,burgeon,3.7
Thoma,burgeon,3.7
Thoma,burgeon,3.7
Thoma,burgeon,3.7
Thoma,burgeon,3.7
Thoma,burgeon,3.7
Thoma,burgeon,3.7
Thoma,burgeon,3.7
Thoma,burgeon,3.7
Thoma,burgeon,3.7
Thoma,burgeon,3.7
Thoma,burgeon,3.7
Thoma,burgeon,3.7
Thoma,burgeon,3.7
Thoma,burgeon,3.7
Thoma,burgeon,3.7
Thoma,burgeon,3.7
Thoma,burgeon,3.7
Thoma,burgeon,3.7
Thoma,vaporize,3.7
Thoma,burgeon,3.7
Thoma,burgeon,3.7
Thoma,,3.7
Thoma,burgeon,3.7
Thoma,burgeon,3.7
Thoma,burgeon,3.7
Thoma,burgeon,3.7
Thoma,vaporize,3.7
Thoma,burgeon,3.7
Thoma,burgeon,3.7
Thoma,burgeon,3.7
Thoma,mono pyro,3.7
Thoma,burgeon,3.7
Thoma,burgeon,3.7
Thoma,burgeon,3.7
Thoma,,3.7
Thoma,burgeon,3.7
Thoma,burgeon,3.7
Thoma,burgeon,3.7
Thoma,burgeon,3.7
Thoma,,3.7
Thoma,burgeon,3.7
Thoma,burgeon,3.7
Thoma,burgeon,3.7
Thoma,burgeon,3.7
Thoma,hyperburgeon,3.7
Thoma,hyperburgeon,3.7
Thoma,burgeon,3.7
Thoma,burgeon,3.7
Thoma,burgeon,3.7
Thoma,burgeon,3.7
Thoma,burgeon,3.7
Thoma,burgeon,3.7
Thoma,burgeon,3.7
Thoma,,3.7
Thoma,burgeon,3.7
Thoma,burgeon,3.7
Thoma,burgeon,3.7
Thoma,hyperburgeon,3.7
Thoma,burgeon,3.7
Thoma,burgeon,3.7
Thoma,burgeon,3.7
Thoma,burgeon,3.7
Thoma,burgeon,3.7
Thoma,burgeon,3.7
Thoma,burgeon,3.7
Thoma,burgeon,3.7
Thoma,burgeon,3.7
Thoma,,3.7
Thoma,hyperburgeon,3.7
Thoma,burgeon,3.7
Thoma,hyperburgeon,3.7
Thoma,,3.7
Thoma,burgeon,3.7
Thoma,burgeon,3.7
Thoma,,3.7
Thoma,burgeon,3.7
Thoma,burgeon,3.7
Thoma,,3.7
Thoma,burgeon,3.7
Thoma,,3.7
Thoma,burgeon,3.7
Thoma,burgeon,3.7
Thoma,burgeon,3.7
Thoma,,3.7
